params,retorno_porcentual,win_rate
"{'periodo_corto': 7, 'periodo_largo': 190, 'periodo_signal': 5}",0.67,0.46808510638297873
"{'periodo_corto': 7, 'periodo_largo': 191, 'periodo_signal': 6}",0.67,0.46511627906976744
"{'periodo_corto': 7, 'periodo_largo': 192, 'periodo_signal': 6}",0.67,0.46511627906976744
"{'periodo_corto': 7, 'periodo_largo': 196, 'periodo_signal': 6}",0.67,0.4883720930232558
"{'periodo_corto': 7, 'periodo_largo': 199, 'periodo_signal': 6}",0.67,0.5
"{'periodo_corto': 8, 'periodo_largo': 40, 'periodo_signal': 3}",0.67,0.43283582089552236
"{'periodo_corto': 8, 'periodo_largo': 127, 'periodo_signal': 6}",0.67,0.4523809523809524
"{'periodo_corto': 8, 'periodo_largo': 131, 'periodo_signal': 6}",0.67,0.45
"{'periodo_corto': 8, 'periodo_largo': 154, 'periodo_signal': 4}",0.67,0.425531914893617
"{'periodo_corto': 8, 'periodo_largo': 167, 'periodo_signal': 3}",0.67,0.41379310344827586
"{'periodo_corto': 8, 'periodo_largo': 189, 'periodo_signal': 4}",0.67,0.4222222222222222
"{'periodo_corto': 8, 'periodo_largo': 193, 'periodo_signal': 4}",0.67,0.4222222222222222
"{'periodo_corto': 8, 'periodo_largo': 197, 'periodo_signal': 6}",0.67,0.4358974358974359
"{'periodo_corto': 9, 'periodo_largo': 15, 'periodo_signal': 12}",0.67,0.4666666666666667
"{'periodo_corto': 10, 'periodo_largo': 11, 'periodo_signal': 11}",0.67,0.5614035087719298
"{'periodo_corto': 10, 'periodo_largo': 16, 'periodo_signal': 5}",0.67,0.5256410256410257
"{'periodo_corto': 10, 'periodo_largo': 21, 'periodo_signal': 14}",0.67,0.4772727272727273
"{'periodo_corto': 10, 'periodo_largo': 27, 'periodo_signal': 5}",0.67,0.4909090909090909
"{'periodo_corto': 10, 'periodo_largo': 81, 'periodo_signal': 3}",0.67,0.42105263157894735
"{'periodo_corto': 11, 'periodo_largo': 10, 'periodo_signal': 12}",0.67,0.5855855855855856
"{'periodo_corto': 11, 'periodo_largo': 17, 'periodo_signal': 3}",0.67,0.4742268041237113
"{'periodo_corto': 11, 'periodo_largo': 22, 'periodo_signal': 12}",0.67,0.5333333333333333
"{'periodo_corto': 11, 'periodo_largo': 29, 'periodo_signal': 8}",0.67,0.5
"{'periodo_corto': 12, 'periodo_largo': 15, 'periodo_signal': 6}",0.67,0.4897959183673469
"{'periodo_corto': 12, 'periodo_largo': 19, 'periodo_signal': 12}",0.67,0.5192307692307693
"{'periodo_corto': 12, 'periodo_largo': 93, 'periodo_signal': 5}",0.67,0.4166666666666667
"{'periodo_corto': 12, 'periodo_largo': 128, 'periodo_signal': 3}",0.67,0.43478260869565216
"{'periodo_corto': 12, 'periodo_largo': 149, 'periodo_signal': 3}",0.67,0.42
"{'periodo_corto': 12, 'periodo_largo': 159, 'periodo_signal': 3}",0.67,0.43137254901960786
"{'periodo_corto': 12, 'periodo_largo': 171, 'periodo_signal': 3}",0.67,0.4583333333333333
"{'periodo_corto': 12, 'periodo_largo': 175, 'periodo_signal': 5}",0.67,0.42857142857142855
"{'periodo_corto': 12, 'periodo_largo': 180, 'periodo_signal': 3}",0.67,0.5
"{'periodo_corto': 12, 'periodo_largo': 185, 'periodo_signal': 4}",0.67,0.4634146341463415
"{'periodo_corto': 13, 'periodo_largo': 16, 'periodo_signal': 5}",0.67,0.4909090909090909
"{'periodo_corto': 13, 'periodo_largo': 22, 'periodo_signal': 3}",0.67,0.47560975609756095
"{'periodo_corto': 13, 'periodo_largo': 26, 'periodo_signal': 13}",0.67,0.5526315789473685
"{'periodo_corto': 13, 'periodo_largo': 42, 'periodo_signal': 7}",0.67,0.5121951219512195
"{'periodo_corto': 13, 'periodo_largo': 58, 'periodo_signal': 3}",0.67,0.4666666666666667
"{'periodo_corto': 13, 'periodo_largo': 118, 'periodo_signal': 3}",0.67,0.3269230769230769
"{'periodo_corto': 13, 'periodo_largo': 133, 'periodo_signal': 4}",0.67,0.4473684210526316
"{'periodo_corto': 13, 'periodo_largo': 134, 'periodo_signal': 4}",0.67,0.40540540540540543
"{'periodo_corto': 13, 'periodo_largo': 160, 'periodo_signal': 4}",0.67,0.43243243243243246
"{'periodo_corto': 13, 'periodo_largo': 177, 'periodo_signal': 4}",0.67,0.38461538461538464
"{'periodo_corto': 14, 'periodo_largo': 17, 'periodo_signal': 11}",0.67,0.5588235294117647
"{'periodo_corto': 14, 'periodo_largo': 17, 'periodo_signal': 14}",0.67,0.59375
"{'periodo_corto': 14, 'periodo_largo': 22, 'periodo_signal': 3}",0.67,0.45
"{'periodo_corto': 14, 'periodo_largo': 28, 'periodo_signal': 11}",0.67,0.4473684210526316
"{'periodo_corto': 14, 'periodo_largo': 68, 'periodo_signal': 4}",0.67,0.4666666666666667
"{'periodo_corto': 14, 'periodo_largo': 71, 'periodo_signal': 5}",0.67,0.4883720930232558
"{'periodo_corto': 14, 'periodo_largo': 89, 'periodo_signal': 4}",0.67,0.38095238095238093
"{'periodo_corto': 14, 'periodo_largo': 101, 'periodo_signal': 3}",0.67,0.5
"{'periodo_corto': 14, 'periodo_largo': 130, 'periodo_signal': 4}",0.67,0.42105263157894735
"{'periodo_corto': 14, 'periodo_largo': 136, 'periodo_signal': 3}",0.67,0.41304347826086957
"{'periodo_corto': 14, 'periodo_largo': 163, 'periodo_signal': 3}",0.67,0.4444444444444444
"{'periodo_corto': 14, 'periodo_largo': 164, 'periodo_signal': 14}",0.67,0.3333333333333333
"{'periodo_corto': 14, 'periodo_largo': 176, 'periodo_signal': 3}",0.67,0.4186046511627907
"{'periodo_corto': 14, 'periodo_largo': 180, 'periodo_signal': 3}",0.67,0.4444444444444444
"{'periodo_corto': 14, 'periodo_largo': 184, 'periodo_signal': 10}",0.67,0.4482758620689655
"{'periodo_corto': 14, 'periodo_largo': 186, 'periodo_signal': 14}",0.67,0.45454545454545453
"{'periodo_corto': 14, 'periodo_largo': 194, 'periodo_signal': 12}",0.67,0.4
"{'periodo_corto': 14, 'periodo_largo': 194, 'periodo_signal': 13}",0.67,0.4166666666666667
"{'periodo_corto': 14, 'periodo_largo': 195, 'periodo_signal': 10}",0.67,0.4074074074074074
"{'periodo_corto': 15, 'periodo_largo': 11, 'periodo_signal': 4}",0.67,0.6285714285714286
"{'periodo_corto': 15, 'periodo_largo': 24, 'periodo_signal': 13}",0.67,0.6
"{'periodo_corto': 15, 'periodo_largo': 28, 'periodo_signal': 9}",0.67,0.5263157894736842
"{'periodo_corto': 15, 'periodo_largo': 53, 'periodo_signal': 3}",0.67,0.48214285714285715
"{'periodo_corto': 15, 'periodo_largo': 72, 'periodo_signal': 3}",0.67,0.46153846153846156
"{'periodo_corto': 15, 'periodo_largo': 102, 'periodo_signal': 6}",0.67,0.45714285714285713
"{'periodo_corto': 15, 'periodo_largo': 116, 'periodo_signal': 7}",0.67,0.4
"{'periodo_corto': 15, 'periodo_largo': 137, 'periodo_signal': 3}",0.67,0.4222222222222222
"{'periodo_corto': 15, 'periodo_largo': 137, 'periodo_signal': 6}",0.67,0.4375
"{'periodo_corto': 15, 'periodo_largo': 141, 'periodo_signal': 3}",0.67,0.40425531914893614
"{'periodo_corto': 15, 'periodo_largo': 142, 'periodo_signal': 7}",0.67,0.5
"{'periodo_corto': 15, 'periodo_largo': 142, 'periodo_signal': 13}",0.67,0.3181818181818182
"{'periodo_corto': 15, 'periodo_largo': 151, 'periodo_signal': 6}",0.67,0.45454545454545453
"{'periodo_corto': 15, 'periodo_largo': 152, 'periodo_signal': 13}",0.67,0.36363636363636365
"{'periodo_corto': 15, 'periodo_largo': 158, 'periodo_signal': 3}",0.67,0.4782608695652174
"{'periodo_corto': 15, 'periodo_largo': 160, 'periodo_signal': 13}",0.67,0.391304347826087
"{'periodo_corto': 15, 'periodo_largo': 162, 'periodo_signal': 3}",0.67,0.45652173913043476
"{'periodo_corto': 15, 'periodo_largo': 170, 'periodo_signal': 6}",0.67,0.4
"{'periodo_corto': 15, 'periodo_largo': 171, 'periodo_signal': 6}",0.67,0.4
"{'periodo_corto': 15, 'periodo_largo': 178, 'periodo_signal': 13}",0.67,0.4090909090909091
"{'periodo_corto': 15, 'periodo_largo': 182, 'periodo_signal': 13}",0.67,0.4090909090909091
"{'periodo_corto': 15, 'periodo_largo': 184, 'periodo_signal': 6}",0.67,0.41935483870967744
"{'periodo_corto': 15, 'periodo_largo': 190, 'periodo_signal': 12}",0.67,0.45454545454545453
"{'periodo_corto': 15, 'periodo_largo': 192, 'periodo_signal': 9}",0.67,0.4
"{'periodo_corto': 15, 'periodo_largo': 193, 'periodo_signal': 11}",0.67,0.43478260869565216
"{'periodo_corto': 15, 'periodo_largo': 193, 'periodo_signal': 12}",0.67,0.45454545454545453
"{'periodo_corto': 15, 'periodo_largo': 194, 'periodo_signal': 9}",0.67,0.4
"{'periodo_corto': 15, 'periodo_largo': 194, 'periodo_signal': 11}",0.67,0.43478260869565216
"{'periodo_corto': 15, 'periodo_largo': 199, 'periodo_signal': 11}",0.67,0.43478260869565216
"{'periodo_corto': 16, 'periodo_largo': 19, 'periodo_signal': 12}",0.67,0.484375
"{'periodo_corto': 16, 'periodo_largo': 22, 'periodo_signal': 14}",0.67,0.5
"{'periodo_corto': 16, 'periodo_largo': 28, 'periodo_signal': 7}",0.67,0.5952380952380952
"{'periodo_corto': 16, 'periodo_largo': 42, 'periodo_signal': 3}",0.67,0.4827586206896552
"{'periodo_corto': 16, 'periodo_largo': 54, 'periodo_signal': 3}",0.67,0.49056603773584906
"{'periodo_corto': 16, 'periodo_largo': 59, 'periodo_signal': 7}",0.67,0.40625
"{'periodo_corto': 16, 'periodo_largo': 59, 'periodo_signal': 10}",0.67,0.4583333333333333
"{'periodo_corto': 16, 'periodo_largo': 68, 'periodo_signal': 3}",0.67,0.42
"{'periodo_corto': 16, 'periodo_largo': 92, 'periodo_signal': 14}",0.67,0.48148148148148145
"{'periodo_corto': 16, 'periodo_largo': 114, 'periodo_signal': 13}",0.67,0.36363636363636365
"{'periodo_corto': 16, 'periodo_largo': 144, 'periodo_signal': 4}",0.67,0.4864864864864865
"{'periodo_corto': 16, 'periodo_largo': 155, 'periodo_signal': 5}",0.67,0.4117647058823529
"{'periodo_corto': 16, 'periodo_largo': 158, 'periodo_signal': 7}",0.67,0.3448275862068966
"{'periodo_corto': 16, 'periodo_largo': 159, 'periodo_signal': 12}",0.67,0.3333333333333333
"{'periodo_corto': 16, 'periodo_largo': 165, 'periodo_signal': 5}",0.67,0.5
"{'periodo_corto': 16, 'periodo_largo': 165, 'periodo_signal': 12}",0.67,0.4
"{'periodo_corto': 16, 'periodo_largo': 168, 'periodo_signal': 12}",0.67,0.4
"{'periodo_corto': 16, 'periodo_largo': 178, 'periodo_signal': 14}",0.67,0.45
"{'periodo_corto': 16, 'periodo_largo': 193, 'periodo_signal': 9}",0.67,0.4090909090909091
"{'periodo_corto': 16, 'periodo_largo': 197, 'periodo_signal': 5}",0.67,0.5
"{'periodo_corto': 17, 'periodo_largo': 16, 'periodo_signal': 9}",0.67,0.5304347826086957
"{'periodo_corto': 17, 'periodo_largo': 18, 'periodo_signal': 3}",0.67,0.5188679245283019
"{'periodo_corto': 17, 'periodo_largo': 30, 'periodo_signal': 12}",0.67,0.5294117647058824
"{'periodo_corto': 17, 'periodo_largo': 38, 'periodo_signal': 6}",0.67,0.42857142857142855
"{'periodo_corto': 17, 'periodo_largo': 47, 'periodo_signal': 3}",0.67,0.4444444444444444
"{'periodo_corto': 17, 'periodo_largo': 53, 'periodo_signal': 5}",0.67,0.475
"{'periodo_corto': 17, 'periodo_largo': 53, 'periodo_signal': 6}",0.67,0.4411764705882353
"{'periodo_corto': 17, 'periodo_largo': 55, 'periodo_signal': 5}",0.67,0.4358974358974359
"{'periodo_corto': 17, 'periodo_largo': 57, 'periodo_signal': 5}",0.67,0.4864864864864865
"{'periodo_corto': 17, 'periodo_largo': 57, 'periodo_signal': 8}",0.67,0.43333333333333335
"{'periodo_corto': 17, 'periodo_largo': 62, 'periodo_signal': 4}",0.67,0.43902439024390244
"{'periodo_corto': 17, 'periodo_largo': 91, 'periodo_signal': 14}",0.67,0.4166666666666667
"{'periodo_corto': 17, 'periodo_largo': 105, 'periodo_signal': 14}",0.67,0.34782608695652173
"{'periodo_corto': 17, 'periodo_largo': 122, 'periodo_signal': 14}",0.67,0.4
"{'periodo_corto': 17, 'periodo_largo': 124, 'periodo_signal': 14}",0.67,0.38095238095238093
"{'periodo_corto': 17, 'periodo_largo': 129, 'periodo_signal': 14}",0.67,0.5
"{'periodo_corto': 17, 'periodo_largo': 130, 'periodo_signal': 4}",0.67,0.4722222222222222
"{'periodo_corto': 17, 'periodo_largo': 131, 'periodo_signal': 3}",0.67,0.4146341463414634
"{'periodo_corto': 17, 'periodo_largo': 142, 'periodo_signal': 5}",0.67,0.42424242424242425
"{'periodo_corto': 17, 'periodo_largo': 144, 'periodo_signal': 7}",0.67,0.5
"{'periodo_corto': 17, 'periodo_largo': 144, 'periodo_signal': 13}",0.67,0.391304347826087
"{'periodo_corto': 17, 'periodo_largo': 145, 'periodo_signal': 6}",0.67,0.48484848484848486
"{'periodo_corto': 17, 'periodo_largo': 148, 'periodo_signal': 13}",0.67,0.34782608695652173
"{'periodo_corto': 17, 'periodo_largo': 151, 'periodo_signal': 11}",0.67,0.36363636363636365
"{'periodo_corto': 17, 'periodo_largo': 173, 'periodo_signal': 3}",0.67,0.375
"{'periodo_corto': 17, 'periodo_largo': 176, 'periodo_signal': 10}",0.67,0.4230769230769231
"{'periodo_corto': 17, 'periodo_largo': 180, 'periodo_signal': 11}",0.67,0.42857142857142855
"{'periodo_corto': 17, 'periodo_largo': 189, 'periodo_signal': 9}",0.67,0.47368421052631576
"{'periodo_corto': 17, 'periodo_largo': 190, 'periodo_signal': 9}",0.67,0.47368421052631576
"{'periodo_corto': 17, 'periodo_largo': 195, 'periodo_signal': 8}",0.67,0.42857142857142855
"{'periodo_corto': 17, 'periodo_largo': 196, 'periodo_signal': 8}",0.67,0.42857142857142855
"{'periodo_corto': 18, 'periodo_largo': 13, 'periodo_signal': 3}",0.67,0.6074766355140186
"{'periodo_corto': 18, 'periodo_largo': 15, 'periodo_signal': 6}",0.67,0.57
"{'periodo_corto': 18, 'periodo_largo': 22, 'periodo_signal': 5}",0.67,0.4835164835164835
"{'periodo_corto': 18, 'periodo_largo': 34, 'periodo_signal': 9}",0.67,0.5384615384615384
"{'periodo_corto': 18, 'periodo_largo': 35, 'periodo_signal': 13}",0.67,0.5
"{'periodo_corto': 18, 'periodo_largo': 40, 'periodo_signal': 5}",0.67,0.45454545454545453
"{'periodo_corto': 18, 'periodo_largo': 42, 'periodo_signal': 4}",0.67,0.48936170212765956
"{'periodo_corto': 18, 'periodo_largo': 53, 'periodo_signal': 3}",0.67,0.4716981132075472
"{'periodo_corto': 18, 'periodo_largo': 67, 'periodo_signal': 6}",0.67,0.43333333333333335
"{'periodo_corto': 18, 'periodo_largo': 87, 'periodo_signal': 12}",0.67,0.5
"{'periodo_corto': 18, 'periodo_largo': 89, 'periodo_signal': 13}",0.67,0.5217391304347826
"{'periodo_corto': 18, 'periodo_largo': 112, 'periodo_signal': 12}",0.67,0.4166666666666667
"{'periodo_corto': 18, 'periodo_largo': 115, 'periodo_signal': 11}",0.67,0.3333333333333333
"{'periodo_corto': 18, 'periodo_largo': 135, 'periodo_signal': 11}",0.67,0.34782608695652173
"{'periodo_corto': 18, 'periodo_largo': 144, 'periodo_signal': 9}",0.67,0.36363636363636365
"{'periodo_corto': 18, 'periodo_largo': 151, 'periodo_signal': 11}",0.67,0.2916666666666667
"{'periodo_corto': 18, 'periodo_largo': 191, 'periodo_signal': 7}",0.67,0.391304347826087
"{'periodo_corto': 18, 'periodo_largo': 193, 'periodo_signal': 6}",0.67,0.4166666666666667
"{'periodo_corto': 18, 'periodo_largo': 193, 'periodo_signal': 7}",0.67,0.391304347826087
"{'periodo_corto': 18, 'periodo_largo': 193, 'periodo_signal': 8}",0.67,0.36363636363636365
"{'periodo_corto': 19, 'periodo_largo': 27, 'periodo_signal': 13}",0.67,0.5
"{'periodo_corto': 19, 'periodo_largo': 31, 'periodo_signal': 6}",0.67,0.5555555555555556
"{'periodo_corto': 19, 'periodo_largo': 39, 'periodo_signal': 3}",0.67,0.45901639344262296
"{'periodo_corto': 19, 'periodo_largo': 39, 'periodo_signal': 9}",0.67,0.4666666666666667
"{'periodo_corto': 19, 'periodo_largo': 58, 'periodo_signal': 5}",0.67,0.4411764705882353
"{'periodo_corto': 19, 'periodo_largo': 59, 'periodo_signal': 6}",0.67,0.3870967741935484
"{'periodo_corto': 19, 'periodo_largo': 61, 'periodo_signal': 9}",0.67,0.4
"{'periodo_corto': 19, 'periodo_largo': 65, 'periodo_signal': 4}",0.67,0.40540540540540543
"{'periodo_corto': 19, 'periodo_largo': 91, 'periodo_signal': 13}",0.67,0.45454545454545453
"{'periodo_corto': 19, 'periodo_largo': 92, 'periodo_signal': 13}",0.67,0.45454545454545453
"{'periodo_corto': 19, 'periodo_largo': 94, 'periodo_signal': 12}",0.67,0.5384615384615384
"{'periodo_corto': 19, 'periodo_largo': 107, 'periodo_signal': 11}",0.67,0.3333333333333333
"{'periodo_corto': 19, 'periodo_largo': 120, 'periodo_signal': 13}",0.67,0.47619047619047616
"{'periodo_corto': 19, 'periodo_largo': 127, 'periodo_signal': 8}",0.67,0.4
"{'periodo_corto': 19, 'periodo_largo': 150, 'periodo_signal': 14}",0.67,0.35
"{'periodo_corto': 19, 'periodo_largo': 164, 'periodo_signal': 7}",0.67,0.375
"{'periodo_corto': 2, 'periodo_largo': 16, 'periodo_signal': 14}",0.66,0.4383561643835616
"{'periodo_corto': 2, 'periodo_largo': 18, 'periodo_signal': 13}",0.66,0.4266666666666667
"{'periodo_corto': 2, 'periodo_largo': 27, 'periodo_signal': 8}",0.66,0.42391304347826086
"{'periodo_corto': 2, 'periodo_largo': 28, 'periodo_signal': 12}",0.66,0.4117647058823529
"{'periodo_corto': 2, 'periodo_largo': 37, 'periodo_signal': 13}",0.66,0.4307692307692308
"{'periodo_corto': 2, 'periodo_largo': 38, 'periodo_signal': 14}",0.66,0.4098360655737705
"{'periodo_corto': 2, 'periodo_largo': 39, 'periodo_signal': 9}",0.66,0.367816091954023
"{'periodo_corto': 2, 'periodo_largo': 50, 'periodo_signal': 8}",0.66,0.4111111111111111
"{'periodo_corto': 2, 'periodo_largo': 51, 'periodo_signal': 8}",0.66,0.42045454545454547
"{'periodo_corto': 2, 'periodo_largo': 52, 'periodo_signal': 4}",0.66,0.4253731343283582
"{'periodo_corto': 2, 'periodo_largo': 54, 'periodo_signal': 3}",0.66,0.4339622641509434
"{'periodo_corto': 2, 'periodo_largo': 54, 'periodo_signal': 10}",0.66,0.3783783783783784
"{'periodo_corto': 2, 'periodo_largo': 57, 'periodo_signal': 13}",0.66,0.4090909090909091
"{'periodo_corto': 2, 'periodo_largo': 60, 'periodo_signal': 4}",0.66,0.4411764705882353
"{'periodo_corto': 2, 'periodo_largo': 71, 'periodo_signal': 13}",0.66,0.3898305084745763
"{'periodo_corto': 2, 'periodo_largo': 75, 'periodo_signal': 3}",0.66,0.44871794871794873
"{'periodo_corto': 2, 'periodo_largo': 78, 'periodo_signal': 12}",0.66,0.375
"{'periodo_corto': 2, 'periodo_largo': 80, 'periodo_signal': 13}",0.66,0.38333333333333336
"{'periodo_corto': 2, 'periodo_largo': 94, 'periodo_signal': 12}",0.66,0.38333333333333336
"{'periodo_corto': 2, 'periodo_largo': 98, 'periodo_signal': 14}",0.66,0.42105263157894735
"{'periodo_corto': 2, 'periodo_largo': 117, 'periodo_signal': 4}",0.66,0.448
"{'periodo_corto': 2, 'periodo_largo': 122, 'periodo_signal': 3}",0.66,0.4342105263157895
"{'periodo_corto': 2, 'periodo_largo': 123, 'periodo_signal': 3}",0.66,0.4342105263157895
"{'periodo_corto': 2, 'periodo_largo': 139, 'periodo_signal': 12}",0.66,0.4074074074074074
"{'periodo_corto': 2, 'periodo_largo': 140, 'periodo_signal': 11}",0.66,0.39655172413793105
"{'periodo_corto': 2, 'periodo_largo': 143, 'periodo_signal': 8}",0.66,0.41025641025641024
"{'periodo_corto': 2, 'periodo_largo': 159, 'periodo_signal': 9}",0.66,0.373134328358209
"{'periodo_corto': 2, 'periodo_largo': 161, 'periodo_signal': 8}",0.66,0.41333333333333333
"{'periodo_corto': 2, 'periodo_largo': 164, 'periodo_signal': 9}",0.66,0.373134328358209
"{'periodo_corto': 2, 'periodo_largo': 174, 'periodo_signal': 3}",0.66,0.4452054794520548
"{'periodo_corto': 2, 'periodo_largo': 175, 'periodo_signal': 3}",0.66,0.4452054794520548
"{'periodo_corto': 2, 'periodo_largo': 190, 'periodo_signal': 9}",0.66,0.421875
"{'periodo_corto': 2, 'periodo_largo': 190, 'periodo_signal': 14}",0.66,0.391304347826087
"{'periodo_corto': 2, 'periodo_largo': 195, 'periodo_signal': 3}",0.66,0.4295774647887324
"{'periodo_corto': 2, 'periodo_largo': 197, 'periodo_signal': 8}",0.66,0.4626865671641791
"{'periodo_corto': 2, 'periodo_largo': 198, 'periodo_signal': 8}",0.66,0.4626865671641791
"{'periodo_corto': 2, 'periodo_largo': 199, 'periodo_signal': 8}",0.66,0.4626865671641791
"{'periodo_corto': 3, 'periodo_largo': 19, 'periodo_signal': 14}",0.66,0.4576271186440678
"{'periodo_corto': 3, 'periodo_largo': 20, 'periodo_signal': 5}",0.66,0.4166666666666667
"{'periodo_corto': 3, 'periodo_largo': 21, 'periodo_signal': 9}",0.66,0.44155844155844154
"{'periodo_corto': 3, 'periodo_largo': 26, 'periodo_signal': 6}",0.66,0.4329896907216495
"{'periodo_corto': 3, 'periodo_largo': 36, 'periodo_signal': 11}",0.66,0.41379310344827586
"{'periodo_corto': 3, 'periodo_largo': 81, 'periodo_signal': 14}",0.66,0.35294117647058826
"{'periodo_corto': 3, 'periodo_largo': 84, 'periodo_signal': 10}",0.66,0.42105263157894735
"{'periodo_corto': 3, 'periodo_largo': 85, 'periodo_signal': 13}",0.66,0.44680851063829785
"{'periodo_corto': 3, 'periodo_largo': 93, 'periodo_signal': 10}",0.66,0.42857142857142855
"{'periodo_corto': 3, 'periodo_largo': 94, 'periodo_signal': 10}",0.66,0.4107142857142857
"{'periodo_corto': 3, 'periodo_largo': 95, 'periodo_signal': 13}",0.66,0.4
"{'periodo_corto': 3, 'periodo_largo': 96, 'periodo_signal': 11}",0.66,0.42
"{'periodo_corto': 3, 'periodo_largo': 97, 'periodo_signal': 14}",0.66,0.425531914893617
"{'periodo_corto': 3, 'periodo_largo': 98, 'periodo_signal': 14}",0.66,0.425531914893617
"{'periodo_corto': 3, 'periodo_largo': 99, 'periodo_signal': 14}",0.66,0.425531914893617
"{'periodo_corto': 3, 'periodo_largo': 100, 'periodo_signal': 14}",0.66,0.425531914893617
"{'periodo_corto': 3, 'periodo_largo': 102, 'periodo_signal': 13}",0.66,0.425531914893617
